country,world_region,year,children_per_woman,life_expectancy,income_per_person,is_oecd,income_groups,population,main_religion,child_mortality,life_expectancy_female,life_expectancy_male
United Arab Emirates,middle_east_north_africa,2003,2.33,72.02,98581,FALSE,high_income,3711931,muslim,10.32,76.406,74.174
United Arab Emirates,middle_east_north_africa,2004,2.24,72.02,98543,FALSE,high_income,4068577,Muslim,10.02,76.616,74.388
United Arab Emirates,middle_east_north_africa,2005,2.15,72.49,91625,FALSE,high_income,4588222,muslim,9.73,76.818,74.601
United Arab Emirates,middle_east_north_africa,2006,2.07,72.57,87120,FALSE,high_income,5300172,Muslim,9.44,77.014,74.811
United Arab Emirates,middle_east_north_africa,2007,2.01,72.64,77236,FALSE,high_income,6168846,muslim,9.18,77.205,75.018
United Arab Emirates,middle_east_north_africa,2008,1.95,72.83,69351,FALSE,high_income,7089486,muslim,8.93,77.394,75.223
United Arab Emirates,middle_east_north_africa,2009,1.9,72.87,58843,FALSE,high_income,7917368,muslim,8.69,77.583,75.424
United Arab Emirates,middle_east_north_africa,2010,1.87,72.88,55363,FALSE,high_income,8549998,muslim,8.48,77.77,75.624
Argentina,america,1960,3.11,64.24,9765,FALSE,upper_middle_income,20481781,christian,73.28,68.154,62.417
Argentina,america,1961,3.1,64.35,10299,FALSE,upper_middle_income,20817270,christian,68.97,68.362,62.46
Argentina,america,1962,3.09,64.43,9976,FALSE,upper_middle_income,21153042,christian,64.91,68.536,62.478
Argentina,america,1963,3.08,64.5,9589,FALSE,upper_middle_income,21488916,christian,61.09,68.685,62.487
Argentina,america,1964,3.07,64.57,10418,FALSE,upper_middle_income,21824427,christian,57.5,68.82,62.503
Argentina,america,1965,3.06,64.65,11202,FALSE,upper_middle_income,22159644,christian,57.5,68.958,62.542
Argentina,america,1966,3.05,64.76,11116,FALSE,upper_middle_income,22494031,christian,58.7,69.111,62.619
Argentina,america,1967,3.05,64.91,11257,FALSE,upper_middle_income,22828872,christian,58.6,69.289,62.739
Argentina,america,1968,3.05,65.09,11574,FALSE,upper_middle_income,23168268,christian,63.81,69.495,62.901
Argentina,america,1969,3.06,65.31,12385,FALSE,upper_middle_income,23517613,christian,72.81,69.733,63.106
Argentina,america,1970,3.07,65.56,12854,FALSE,upper_middle_income,23880564,christian,71.76,70,63.349
Argentina,america,1971,3.1,65.85,13258,FALSE,upper_middle_income,24259564,christian,70.83,70.291,63.622
Argentina,america,1972,3.15,66.19,13445,FALSE,upper_middle_income,24653172,Christian,69.66,70.593,63.909
Argentina,america,1973,3.2,66.63,14025,FALSE,upper_middle_income,25056475,christian,68.11,70.896,64.198
Argentina,america,1974,3.26,66.99,14683,FALSE,upper_middle_income,25462305,christian,65.98,71.196,64.484
Argentina,america,1975,3.32,67.55,14314,FALSE,upper_middle_income,25865775,christian,63.19,71.494,64.766
Argentina,america,1976,3.37,67.97,14039,FALSE,upper_middle_income,26264681,christian,59.68,71.793,65.045
Argentina,america,1977,3.39,68.41,14640,FALSE,upper_middle_income,26661397,christian,55.57,72.097,65.326
Argentina,america,1978,3.39,69.05,13767,FALSE,upper_middle_income,27061041,christian,51.17,72.407,65.611
Argentina,america,1979,3.37,69.59,14510,FALSE,upper_middle_income,27471046,christian,46.83,72.718,65.897
Argentina,america,1980,3.33,70.07,14476,FALSE,upper_middle_income,27896532,christian,42.83,73.023,66.173
Argentina,america,1981,3.27,70.37,13421,FALSE,upper_middle_income,28338514,christian,39.37,73.311,66.431
Argentina,america,1982,3.21,70.77,12787,FALSE,upper_middle_income,28794550,christian,36.52,73.576,66.664
Argentina,america,1983,3.16,70.84,13040,FALSE,upper_middle_income,29262049,christian,34.14,73.816,66.871
Argentina,america,1984,3.12,71.15,13111,FALSE,upper_middle_income,29737097,christian,32.15,74.029,67.053
Argentina,america,1985,3.09,71.55,12070,FALSE,upper_middle_income,30216284,christian,30.6,74.22,67.219
Argentina,america,1986,3.07,71.81,12760,FALSE,upper_middle_income,30698964,christian,29.59,74.397,67.379
Argentina,america,1987,3.06,71.99,12893,FALSE,upper_middle_income,31184411,christian,29.11,74.569,67.545
Argentina,america,1988,3.04,72.13,12466,FALSE,upper_middle_income,31668939,christian,28.93,74.745,67.726
Argentina,america,1989,3.02,72.27,11524,FALSE,upper_middle_income,32148137,christian,28.83,74.928,67.924
Argentina,america,1990,2.99,72.36,11373,FALSE,upper_middle_income,32618648,christian,28.61,75.119,68.138
Argentina,america,1991,2.95,72.59,12239,FALSE,upper_middle_income,33079002,christian,28.13,75.316,68.361
Argentina,america,1992,2.91,72.59,13033,FALSE,upper_middle_income,33529320,christian,27.31,75.515,68.586
Argentina,america,1993,2.87,72.92,13919,FALSE,upper_middle_income,33970103,christian,26.3,75.71,68.804
Argentina,america,1994,2.82,73.26,14547,FALSE,upper_middle_income,34402669,christian,25.22,75.902,69.014
Argentina,america,1995,2.76,73.35,13960,FALSE,upper_middle_income,34828168,christian,24.13,76.09,69.212
Argentina,america,1996,2.71,73.32,14557,FALSE,upper_middle_income,35246376,christian,23.08,76.273,69.402
Argentina,america,1997,2.66,73.48,15556,FALSE,upper_middle_income,35657438,christian,22.09,76.453,69.586
Argentina,america,1998,2.62,73.53,15973,FALSE,upper_middle_income,36063451,christian,21.18,76.631,69.768
Argentina,america,1999,2.59,73.62,15261,FALSE,upper_middle_income,36467218,christian,20.36,76.808,69.948
Argentina,america,2000,2.56,74.18,14975,FALSE,upper_middle_income,36870796,christian,19.62,76.982,70.128
Argentina,america,2001,2.54,74.29,14160,FALSE,upper_middle_income,37275644,christian,18.93,77.155,70.307
Argentina,america,2002,2.52,74.21,12481,FALSE,upper_middle_income,37681743,christian,18.29,77.326,70.484
Argentina,america,2003,2.5,74.32,13439,FALSE,upper_middle_income,38087866,christian,17.68,77.496,70.661
Argentina,america,2004,2.47,74.91,14499,FALSE,upper_middle_income,38491970,christian,17.09,77.664,70.835
Argentina,america,2005,2.45,75.26,15619,FALSE,upper_middle_income,38892924,christian,16.54,77.831,71.008
Argentina,america,2006,2.43,75.36,16706,FALSE,upper_middle_income,39289876,christian,16.07,77.996,71.179
Argentina,america,2007,2.41,75.11,18030,FALSE,upper_middle_income,39684303,christian,15.69,78.16,71.347
Argentina,america,2008,2.4,75.52,18576,FALSE,upper_middle_income,40080159,christian,15.33,78.323,71.513
Argentina,america,2009,2.38,75.62,17303,FALSE,upper_middle_income,40482786,christian,14.92,78.485,71.676
Argentina,america,2010,2.37,75.82,18912,FALSE,upper_middle_income,40895751,christian,14.44,78.646,71.837
Armenia,europe_central_asia,1960,4.55,61.86,3003,FALSE,upper_middle_income,1874119,christian,113.49,69.057,62.822
Armenia,europe_central_asia,1961,4.51,62.22,3120,FALSE,upper_middle_income,1941498,christian,111.43,69.481,63.24
Armenia,europe_central_asia,1962,4.44,62.58,3153,FALSE,upper_middle_income,2009524,christian,109.39,69.908,63.664
Armenia,europe_central_asia,1963,4.32,62.94,3034,FALSE,upper_middle_income,2077584,christian,107.39,70.336,64.092
Armenia,europe_central_asia,1964,4.16,63.31,3378,FALSE,upper_middle_income,2145004,christian,105.42,70.761,64.522
Armenia,europe_central_asia,1965,3.98,63.67,3524,FALSE,upper_middle_income,2211316,christian,103.5,71.182,64.953
Armenia,europe_central_asia,1966,3.79,64.03,3651,FALSE,upper_middle_income,2276038,christian,101.61,71.597,65.384
Armenia,europe_central_asia,1967,3.61,64.38,3769,FALSE,upper_middle_income,2339133,Christian,99.76,72.002,65.81
Armenia,europe_central_asia,1968,3.45,64.71,3946,FALSE,upper_middle_income,2401142,christian,97.93,72.389,66.22
Armenia,europe_central_asia,1969,3.31,65.02,3959,FALSE,upper_middle_income,2462938,christian,96.15,72.748,66.602
Armenia,europe_central_asia,1970,3.21,65.29,4218,FALSE,upper_middle_income,2525067,christian,94.43,73.063,66.935
Armenia,europe_central_asia,1971,3.12,65.88,4282,FALSE,upper_middle_income,2587716,christian,92.8,73.317,67.198
Armenia,europe_central_asia,1972,3.03,66.37,4256,FALSE,upper_middle_income,2650484,christian,91.26,73.503,67.381
Armenia,europe_central_asia,1973,2.94,66.89,4561,FALSE,upper_middle_income,2712780,christian,89.83,73.623,67.486
Armenia,europe_central_asia,1974,2.85,67.38,4482,FALSE,upper_middle_income,2773750,christian,88.49,73.683,67.52
Armenia,europe_central_asia,1975,2.75,67.8,4403,FALSE,upper_middle_income,2832752,christian,87.2,73.706,67.509
Armenia,europe_central_asia,1976,2.65,68.26,4325,FALSE,upper_middle_income,2889583,christian,85.91,73.725,67.486
Armenia,europe_central_asia,1977,2.56,68.65,4248,FALSE,upper_middle_income,2944375,christian,82.43,73.76,67.479
Armenia,europe_central_asia,1978,2.48,68.97,4172,FALSE,upper_middle_income,2997419,christian,79.12,73.818,67.502
Armenia,europe_central_asia,1979,2.42,69.22,4097,FALSE,upper_middle_income,3049107,christian,75.96,73.885,67.552
Armenia,europe_central_asia,1980,2.39,69.44,4023,FALSE,upper_middle_income,3099759,christian,72.92,73.917,67.606
Armenia,europe_central_asia,1981,2.37,69.75,4091,FALSE,upper_middle_income,3148096,christian,70.09,73.849,67.626
Armenia,europe_central_asia,1982,2.38,70.17,4158,FALSE,upper_middle_income,3193696,christian,67.36,73.643,67.576
Armenia,europe_central_asia,1983,2.41,70.12,4136,FALSE,upper_middle_income,3238592,christian,64.72,73.287,67.436
Armenia,europe_central_asia,1984,2.44,70.45,4221,FALSE,upper_middle_income,3285593,christian,62.21,72.805,67.203
Armenia,europe_central_asia,1985,2.48,70.51,4300,FALSE,upper_middle_income,3335935,christian,59.86,72.251,66.88
Armenia,europe_central_asia,1986,2.52,71,4214,FALSE,upper_middle_income,3392264,christian,57.54,71.7,66.476
Armenia,europe_central_asia,1987,2.55,71.18,3924,FALSE,upper_middle_income,3451947,christian,55.31,71.232,66.03
Armenia,europe_central_asia,1988,2.57,54.86,3686,FALSE,upper_middle_income,3504667,christian,80.8,70.908,65.586
Armenia,europe_central_asia,1989,2.57,70.44,4122,FALSE,upper_middle_income,3536473,christian,51.05,70.755,65.18
Armenia,europe_central_asia,1990,2.54,70.06,3742,FALSE,upper_middle_income,3538164,christian,48.96,70.782,64.86
Armenia,europe_central_asia,1991,2.48,69.69,3336,FALSE,upper_middle_income,3505249,christian,46.91,70.969,64.67
Armenia,europe_central_asia,1992,2.4,68.62,1977,FALSE,upper_middle_income,3442820,christian,44.88,71.26,64.627
Armenia,europe_central_asia,1993,2.3,68.93,1845,FALSE,upper_middle_income,3363111,christian,42.91,71.607,64.732
Armenia,europe_central_asia,1994,2.18,69.36,1992,FALSE,upper_middle_income,3283664,christian,40.96,71.985,64.983
Armenia,europe_central_asia,1995,1.8,69.87,2173,FALSE,upper_middle_income,3217349,christian,39.09,72.38,65.37
Armenia,europe_central_asia,1996,1.8,70.33,2337,FALSE,upper_middle_income,3168213,christian,37.31,72.787,65.868
Armenia,europe_central_asia,1997,1.7,70.96,2441,FALSE,upper_middle_income,3133081,christian,35.58,73.21,66.433
Armenia,europe_central_asia,1998,1.5,71.53,2640,FALSE,upper_middle_income,3108691,christian,33.9,73.643,67.015
Armenia,europe_central_asia,1999,1.4,71.94,2744,FALSE,upper_middle_income,3089020,christian,32.3,74.07,67.579
Armenia,europe_central_asia,2000,1.3,72.35,2925,FALSE,upper_middle_income,3069597,christian,30.76,74.469,68.086
Armenia,europe_central_asia,2001,1.2,72.61,3224,FALSE,upper_middle_income,3050686,christian,29.26,74.817,68.501
Armenia,europe_central_asia,2002,1.2,72.74,3669,FALSE,upper_middle_income,3033976,christian,27.84,75.106,68.824
Armenia,europe_central_asia,2003,1.4,72.92,4207,FALSE,upper_middle_income,3017938,christian,26.48,75.335,69.06
Armenia,europe_central_asia,2004,1.4,73.19,4674,FALSE,upper_middle_income,3000715,Christian,25.18,75.509,69.214
Armenia,europe_central_asia,2005,1.4,73.36,5357,FALSE,upper_middle_income,2981262,christian,23.92,75.641,69.312
Armenia,europe_central_asia,2006,1.3,73.56,6111,FALSE,upper_middle_income,2958301,christian,22.73,75.751,69.386
Armenia,europe_central_asia,2007,1.4,73.89,7012,FALSE,upper_middle_income,2932615,christian,21.6,75.866,69.475
Armenia,europe_central_asia,2008,1.4,73.85,7560,FALSE,upper_middle_income,2907615,christian,20.52,76.004,69.602
Armenia,europe_central_asia,2009,1.6,73.9,6534,FALSE,upper_middle_income,2888094,christian,19.48,76.174,69.776
Armenia,europe_central_asia,2010,1.55,74.05,6703,FALSE,upper_middle_income,2877314,christian,18.52,76.383,69.989
Antigua and Barbuda,america,1960,4.43,63.33,4419,FALSE,high_income,54132,christian,83.59,62.879,60.782
Antigua and Barbuda,america,1961,4.39,63.79,4571,FALSE,high_income,55005,christian,79.1,63.467,61.312
Antigua and Barbuda,america,1962,4.34,64.24,4727,FALSE,high_income,55849,christian,74.86,64.037,61.801
Antigua and Barbuda,america,1963,4.3,64.66,4888,FALSE,high_income,56701,christian,70.95,64.582,62.248
Antigua and Barbuda,america,1964,4.25,65.08,5055,FALSE,high_income,57641,christian,67.42,65.092,62.654
Antigua and Barbuda,america,1965,4.19,65.47,5227,FALSE,high_income,58699,christian,64.33,65.559,63.017
Antigua and Barbuda,america,1966,4.13,65.85,5405,FALSE,high_income,59912,christian,61.71,65.977,63.335
Antigua and Barbuda,america,1967,4.04,66.23,5588,FALSE,high_income,61240,christian,59.54,66.349,63.612
Antigua and Barbuda,america,1968,3.94,66.6,5777,FALSE,high_income,62523,christian,57.74,66.682,63.852
Antigua and Barbuda,america,1969,3.82,66.97,5973,FALSE,high_income,63553,christian,56.27,66.982,64.065
Antigua and Barbuda,america,1970,3.68,67.33,6174,FALSE,high_income,64184,christian,55.05,67.257,64.258
Antigua and Barbuda,america,1971,3.52,67.72,6554,FALSE,high_income,64354,Christian,54.01,67.516,64.437
Antigua and Barbuda,america,1972,3.33,68.11,6963,FALSE,high_income,64134,christian,53.06,67.77,64.612
Antigua and Barbuda,america,1973,3.12,68.54,7486,FALSE,high_income,63649,christian,52.13,68.027,64.791
Antigua and Barbuda,america,1974,2.91,68.75,7680,FALSE,high_income,63108,christian,51.18,68.295,64.982
Antigua and Barbuda,america,1975,2.7,68.92,7211,FALSE,high_income,62671,christian,50.16,68.579,65.193
Antigua and Barbuda,america,1976,2.51,69.12,6527,FALSE,high_income,62353,christian,49.11,68.881,65.431
Antigua and Barbuda,america,1977,2.36,69.47,6971,FALSE,high_income,62162,christian,48.04,69.196,65.694
Antigua and Barbuda,america,1978,2.24,69.85,7198,FALSE,high_income,62038,christian,46.98,69.521,65.98
Antigua and Barbuda,america,1979,2.16,70.49,7980,FALSE,high_income,61948,christian,45.91,69.854,66.286
Antigua and Barbuda,america,1980,2.12,71.08,8555,FALSE,high_income,61861,christian,44.81,70.192,66.609
Antigua and Barbuda,america,1981,2.1,71.59,9056,FALSE,high_income,61789,christian,43.64,70.537,66.943
Antigua and Barbuda,america,1982,2.1,72.06,9201,FALSE,high_income,61780,Christian,42.39,70.883,67.279
Antigua and Barbuda,america,1983,2.1,72.58,9976,FALSE,high_income,61779,christian,41.02,71.227,67.613
Antigua and Barbuda,america,1984,2.1,72.78,10897,FALSE,high_income,61784,christian,39.56,71.566,67.939
Antigua and Barbuda,america,1985,2.09,73.01,11941,FALSE,high_income,61785,christian,37.98,71.893,68.254
Antigua and Barbuda,america,1986,2.08,73.33,13175,FALSE,high_income,61754,christian,35.58,72.203,68.558
Antigua and Barbuda,america,1987,2.07,73.65,14576,FALSE,high_income,61713,christian,33.46,72.496,68.854
Antigua and Barbuda,america,1988,2.06,73.85,15919,FALSE,high_income,61758,christian,31.51,72.77,69.143
Antigua and Barbuda,america,1989,2.06,74.03,16922,FALSE,high_income,62007,christian,29.68,73.025,69.427
Antigua and Barbuda,america,1990,2.06,74.3,17473,FALSE,high_income,62533,christian,27.98,73.263,69.707
Antigua and Barbuda,america,1991,2.07,74.54,17617,FALSE,high_income,63363,christian,26.39,73.487,69.985
Antigua and Barbuda,america,1992,2.1,74.44,17516,FALSE,high_income,64459,christian,24.86,73.7,70.263
Antigua and Barbuda,america,1993,2.13,74.31,18075,FALSE,high_income,65777,christian,23.42,73.909,70.539
Antigua and Barbuda,america,1994,2.17,74.25,18872,FALSE,high_income,67201,christian,22.09,74.115,70.816
Antigua and Barbuda,america,1995,2.21,74.12,17664,FALSE,high_income,68672,christian,20.84,74.32,71.092
Antigua and Barbuda,america,1996,2.25,74.22,18427,FALSE,high_income,70176,christian,19.68,74.528,71.367
Antigua and Barbuda,america,1997,2.28,74.38,19020,FALSE,high_income,71707,christian,18.59,74.735,71.639
Antigua and Barbuda,america,1998,2.3,74.52,19507,FALSE,high_income,73219,christian,17.59,74.943,71.906
Antigua and Barbuda,america,1999,2.32,74.6,19837,FALSE,high_income,74674,christian,16.67,75.15,72.167
Antigua and Barbuda,america,2000,2.32,74.72,20791,FALSE,high_income,76007,christian,15.83,75.357,72.422
Antigua and Barbuda,america,2001,2.31,74.94,19455,FALSE,high_income,77212,christian,15.06,75.562,72.67
Antigua and Barbuda,america,2002,2.29,75.18,19382,FALSE,high_income,78298,christian,14.36,75.764,72.911
Antigua and Barbuda,america,2003,2.27,75.43,20296,FALSE,high_income,79311,Christian,13.73,75.962,73.144
Antigua and Barbuda,america,2004,2.25,75.61,21183,FALSE,high_income,80347,christian,13.12,76.154,73.368
Antigua and Barbuda,america,2005,2.22,75.85,22229,FALSE,high_income,81462,christian,12.53,76.339,73.58
Antigua and Barbuda,america,2006,2.2,76.01,24683,FALSE,high_income,82715,christian,11.94,76.515,73.778
Antigua and Barbuda,america,2007,2.18,76.28,26545,FALSE,high_income,84029,christian,11.35,76.681,73.961
Antigua and Barbuda,america,2008,2.16,76.43,26111,FALSE,high_income,85394,christian,10.75,76.838,74.13
Antigua and Barbuda,america,2009,2.15,76.59,22592,FALSE,high_income,86743,christian,10.17,76.985,74.288
Antigua and Barbuda,america,2010,2.13,76.61,20660,FALSE,high_income,88030,christian,9.59,77.121,74.439
Australia,east_asia_pacific,1960,3.44,71.11,15972,TRUE,high_income,10242070,christian,24.85,74.001,67.751
Australia,east_asia_pacific,1961,3.52,71.38,15678,TRUE,high_income,10445836,christian,24.28,74.105,67.775
Australia,east_asia_pacific,1962,3.41,71.15,16311,TRUE,high_income,10643420,christian,23.72,74.177,67.772
Australia,east_asia_pacific,1963,3.32,71.22,16939,TRUE,high_income,10845179,christian,23.19,74.222,67.746
Australia,east_asia_pacific,1964,3.16,70.88,17700,TRUE,high_income,11065419,Christian,22.73,74.249,67.708
Australia,east_asia_pacific,1965,3,71.21,18195,TRUE,high_income,11313186,christian,22.35,74.27,67.67
Australia,east_asia_pacific,1966,2.92,71.05,18305,TRUE,high_income,11593402,Christian,22.1,74.297,67.646
Australia,east_asia_pacific,1967,2.87,71.34,19131,TRUE,high_income,11899644,christian,21.97,74.344,67.646
Australia,east_asia_pacific,1968,2.88,70.97,19817,TRUE,high_income,12215704,christian,21.88,74.422,67.683
Australia,east_asia_pacific,1969,2.86,71.38,20494,TRUE,high_income,12518931,Christian,21.73,74.54,67.764
Australia,east_asia_pacific,1970,2.81,71.05,21254,TRUE,high_income,12793030,christian,21.45,74.708,67.897
Australia,east_asia_pacific,1971,2.85,71.31,21664,TRUE,high_income,13033130,christian,20.99,74.932,68.086
Australia,east_asia_pacific,1972,2.68,71.63,21806,TRUE,high_income,13244163,christian,20.3,75.207,68.325
Australia,east_asia_pacific,1973,2.48,71.89,22576,TRUE,high_income,13431790,christian,19.42,75.523,68.603
Australia,east_asia_pacific,1974,2.33,72.06,22699,TRUE,high_income,13605574,christian,18.4,75.872,68.915
Australia,east_asia_pacific,1975,2.18,72.55,22958,TRUE,high_income,13773290,christian,17.31,76.24,69.25
