country_id,country,world_region,economic_organisation,income_groups,main_religion,year,population_male,population_female,income_per_person,life_expectancy,life_expectancy_female,life_expectancy_male,children_per_woman,newborn_mortality,child_mortality,school_years_men,school_years_women,hdi_human_development_index
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1960,46356,46280,1767,54.98,55.031,49.677,6.93,,204.2,,,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1961,52263,48812,1980,56.11,56.02,50.776,6.91,,193.8,,,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1962,60513,51954,2219,57.24,57.002,51.876,6.89,,183.3,,,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1963,70100,55467,2894,58.35,57.977,52.975,6.88,,172.8,,,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1964,79557,58974,4917,59.45,58.942,54.069,6.86,,162.1,,,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1965,88090,62274,8353,60.52,59.889,55.149,6.84,,151.2,,,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1966,95170,65311,14190,61.56,60.808,56.203,6.82,,140.3,,,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1967,101857,68427,24106,62.56,61.691,57.219,6.79,,129.4,,,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1968,110829,72368,28964,63.51,62.53,58.188,6.76,,118.7,,,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1969,125703,78109,34801,64.4,63.322,59.105,6.71,,108.3,,,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,Muslim,1970,149077,86423,41814,65.24,64.065,59.969,6.66,,98.5,3,1.5,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1971,181314,97494,40469,66.25,64.762,60.78,6.58,,89.2,3.1,1.6,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1972,221510,111247,38824,66.82,65.419,61.548,6.48,,80.6,3.2,1.7,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1973,269365,127812,59428,67.3,66.042,62.278,6.37,,72.9,3.3,1.8,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1974,324128,147240,145396,67.84,66.636,62.975,6.25,,65.9,3.5,1.9,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1975,384805,169507,163411,68.35,67.203,63.641,6.11,,59.5,3.6,2,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1976,452286,194659,160718,68.86,67.743,64.278,5.97,,53.7,3.8,2.2,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1977,525592,222531,162844,69.37,68.256,64.884,5.84,,48.4,3.9,2.3,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1978,599657,252605,139160,69.79,68.745,65.462,5.72,17.8,43.6,4.1,2.4,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1979,667790,284246,154813,70.27,69.21,66.014,5.6,16.7,39.2,4.2,2.6,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1980,725509,316878,177522,70.84,69.652,66.54,5.51,15.5,35.4,4.4,2.7,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1981,770481,350415,176038,71.31,70.073,67.042,5.42,14.2,32,4.6,2.8,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1982,804804,384741,153574,71.71,70.473,67.519,5.35,13,29.1,4.7,3,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1983,833833,419218,140670,71.8,70.853,67.973,5.28,12,26.7,4.9,3.1,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1984,865382,453102,135683,72.24,71.214,68.405,5.22,11.1,24.5,5.1,3.3,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,Muslim,1985,905145,485896,125523,72.45,71.559,68.817,5.14,10.4,22.8,5.3,3.5,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1986,954953,517265,97091,72.51,71.887,69.209,5.05,9.8,21.2,5.4,3.6,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,Muslim,1987,1013299,547413,98127,72.57,72.199,69.581,4.93,9.3,19.8,5.6,3.8,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1988,1078710,577134,80052,72.57,72.498,69.936,4.8,8.9,18.6,5.8,4,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1989,1148447,607591,89137,72.63,72.784,70.276,4.64,8.5,17.5,6,4.2,
are,United Arab Emirates,middle_east_north_africa,g77,high_income,Muslim,1990,1220564,639612,111067,72.77,73.061,70.603,4.45,8.2,16.6,6.2,4.4,0.726
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1991,1296255,673765,105775,72.94,73.328,70.919,4.25,7.9,15.7,6.4,4.6,0.738
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1992,1376734,709913,103205,73.1,73.587,71.225,4.04,7.6,14.9,6.6,4.8,0.742
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1993,1460083,747316,98789,73.24,73.839,71.524,3.83,7.3,14.3,6.8,5,0.748
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1994,1543778,784908,100101,73.37,74.088,71.816,3.62,6.9,13.7,6.9,5.2,0.756
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1995,1626756,822066,101557,73.53,74.336,72.103,3.42,6.6,13.1,7.1,5.4,0.764
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1996,1711674,859345,102339,73.72,74.587,72.384,3.23,6.4,12.7,7.3,5.6,0.771
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1997,1802254,897749,105431,73.95,74.841,72.66,3.06,6.2,12.2,7.5,5.8,0.778
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1998,1900354,937780,100593,74.3,75.1,72.928,2.91,6,11.8,7.7,6,0.785
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,1999,2008100,980070,98315,74.51,75.362,73.191,2.77,5.8,11.5,7.8,6.2,0.791
are,United Arab Emirates,middle_east_north_africa,g77,high_income,Muslim,2000,2129351,1025572,103224,74.83,75.624,73.448,2.64,5.6,11.2,8,6.4,0.798
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,2001,2253660,1072378,99284,75.08,75.885,73.702,2.53,5.5,10.9,8.2,6.6,0.803
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,2002,2385701,1121533,96446,75.36,76.139,73.951,2.43,5.4,10.6,8.4,6.9,0.808
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,2003,2561553,1180384,98352,75.76,76.384,74.197,2.33,5.2,10.3,8.5,7.1,0.813
are,United Arab Emirates,middle_east_north_africa,g77,high_income,Muslim,2004,2829291,1258639,98640,76.23,76.618,74.438,2.24,5.1,10.1,8.7,7.3,0.818
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,2005,3217410,1362164,92326,76.59,76.84,74.67,2.15,5,9.8,8.8,7.5,0.823
are,United Arab Emirates,middle_east_north_africa,g77,high_income,Muslim,2006,3746921,1495107,88592,76.82,77.049,74.892,2.07,4.9,9.6,9,7.7,0.826
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,2007,4391575,1652493,79283,76.83,77.247,75.102,2.01,4.7,9.3,9.2,7.9,0.829
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,2008,5074500,1819781,71724,76.75,77.436,75.297,1.95,4.6,9.1,9.3,8.1,0.831
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,2009,5689596,1976794,61119,76.63,77.617,75.48,1.9,4.5,8.8,9.5,8.3,0.826
are,United Arab Emirates,middle_east_north_africa,g77,high_income,muslim,2010,6161489,2109193,57580,76.51,77.792,75.65,1.87,4.3,8.6,,,0.824
arg,Argentina,america,g77,upper_middle_income,christian,1960,10471010,10148067,9025,64.06,68.154,62.417,3.11,,73.282,,,
arg,Argentina,america,g77,upper_middle_income,christian,1961,10627587,10325498,9505,64.17,68.362,62.459,3.1,,68.971,,,
arg,Argentina,america,g77,upper_middle_income,christian,1962,10783549,10504135,9191,64.25,68.536,62.477,3.09,,64.913,,,
arg,Argentina,america,g77,upper_middle_income,christian,1963,10938551,10683297,8821,64.32,68.685,62.485,3.08,,61.094,,,
arg,Argentina,america,g77,upper_middle_income,christian,1964,11092033,10861894,9586,64.38,68.82,62.499,3.07,,57.5,,,
arg,Argentina,america,g77,upper_middle_income,christian,1965,11243940,11039447,10314,64.46,68.958,62.536,3.06,,57.5,,,
arg,Argentina,america,g77,upper_middle_income,christian,1966,11393294,11215455,10226,64.57,69.111,62.612,3.05,,58.7,,,
arg,Argentina,america,g77,upper_middle_income,christian,1967,11541116,11391089,10351,64.72,69.289,62.731,3.05,,58.6,,,
arg,Argentina,america,g77,upper_middle_income,christian,1968,11691702,11569573,10652,64.89,69.495,62.893,3.05,,58.4,,,
arg,Argentina,america,g77,upper_middle_income,christian,1969,11850777,11755220,11412,65.11,69.733,63.099,3.06,,73.2,,,
arg,Argentina,america,g77,upper_middle_income,christian,1970,12022056,11951013,11861,65.36,70,63.344,3.07,25,72.4,5.9,5.5,
arg,Argentina,america,g77,upper_middle_income,christian,1971,12208277,12158167,12156,65.65,70.291,63.618,3.1,24.8,71.4,6,5.6,
arg,Argentina,america,g77,upper_middle_income,Christian,1972,12407347,12375602,12244,65.99,70.593,63.906,3.15,24.5,70.2,6.1,5.7,
arg,Argentina,america,g77,upper_middle_income,christian,1973,12612316,12601072,12535,66.43,70.896,64.198,3.2,24.1,68.6,6.2,5.9,
arg,Argentina,america,g77,upper_middle_income,christian,1974,12813359,12831139,13045,66.79,71.196,64.485,3.26,23.7,66.5,6.3,6,
arg,Argentina,america,g77,upper_middle_income,christian,1975,13003766,13063209,12797,67.35,71.494,64.766,3.32,23.3,63.8,6.4,6.1,
arg,Argentina,america,g77,upper_middle_income,christian,1976,13180498,13296655,12639,67.76,71.793,65.045,3.37,22.8,60.2,6.6,6.2,
arg,Argentina,america,g77,upper_middle_income,christian,1977,13346694,13531867,13299,68.2,72.097,65.327,3.39,22.3,56.1,6.7,6.3,
arg,Argentina,america,g77,upper_middle_income,christian,1978,13509265,13768477,12714,68.84,72.407,65.612,3.39,21.4,51.6,6.8,6.5,
arg,Argentina,america,g77,upper_middle_income,christian,1979,13678247,14006278,13452,69.38,72.718,65.897,3.37,20,47.3,6.9,6.6,
arg,Argentina,america,g77,upper_middle_income,christian,1980,13860780,14245107,13500,69.85,73.022,66.174,3.33,18.5,43.5,7,6.7,
arg,Argentina,america,g77,upper_middle_income,christian,1981,14059044,14484326,12604,70.16,73.308,66.433,3.27,17.2,40.1,7.1,6.8,
arg,Argentina,america,g77,upper_middle_income,christian,1982,14270343,14723642,12077,70.55,73.571,66.668,3.21,16.4,37.2,7.2,7,
arg,Argentina,america,g77,upper_middle_income,christian,1983,14491062,14963678,12442,70.62,73.806,66.877,3.16,16,34.7,7.3,7.1,
arg,Argentina,america,g77,upper_middle_income,christian,1984,14715501,15205411,12569,70.93,74.016,67.062,3.12,16.1,32.7,7.4,7.2,
arg,Argentina,america,g77,upper_middle_income,christian,1985,14939407,15449380,11559,71.33,74.206,67.227,3.09,16.1,31.1,7.5,7.3,
arg,Argentina,america,g77,upper_middle_income,christian,1986,15161574,15695669,12280,71.6,74.387,67.382,3.07,16.3,30,7.6,7.4,
arg,Argentina,america,g77,upper_middle_income,christian,1987,15382936,15943542,12474,71.77,74.569,67.538,3.06,16.4,29.4,7.7,7.6,
arg,Argentina,america,g77,upper_middle_income,christian,1988,15603798,16191721,12113,71.91,74.762,67.702,3.04,16.3,29.1,7.8,7.7,
arg,Argentina,america,g77,upper_middle_income,christian,1989,15825066,16438493,11139,72.05,74.969,67.879,3.02,15.9,29,7.9,7.8,
arg,Argentina,america,g77,upper_middle_income,christian,1990,16047205,16682536,10816,72.14,75.191,68.07,2.99,15.4,28.8,8,7.9,0.705
arg,Argentina,america,g77,upper_middle_income,christian,1991,16270356,16923554,12016,72.34,75.426,68.275,2.95,15,28.3,8.1,8,0.713
arg,Argentina,america,g77,upper_middle_income,christian,1992,16493561,17161593,13266,72.5,75.666,68.487,2.91,14.7,27.6,8.2,8.1,0.72
arg,Argentina,america,g77,upper_middle_income,christian,1993,16714908,17396009,13862,72.74,75.905,68.702,2.87,14.4,26.6,8.3,8.3,0.725
arg,Argentina,america,g77,upper_middle_income,christian,1994,16931906,17626210,14481,73,76.142,68.917,2.82,14,25.4,8.4,8.4,0.728
arg,Argentina,america,g77,upper_middle_income,christian,1995,17142955,17851863,13894,73.12,76.377,69.13,2.76,13.3,24.3,8.5,8.5,0.731
arg,Argentina,america,g77,upper_middle_income,christian,1996,17347098,18072579,14486,73.3,76.611,69.341,2.71,12.6,23.2,8.6,8.6,0.738
arg,Argentina,america,g77,upper_middle_income,christian,1997,17545249,18288731,15479,73.5,76.844,69.55,2.66,12,22.1,8.6,8.7,0.746
arg,Argentina,america,g77,upper_middle_income,christian,1998,17739822,18501768,15895,73.71,77.079,69.755,2.62,11.5,21.1,8.7,8.8,0.753
arg,Argentina,america,g77,upper_middle_income,christian,1999,17934337,18713728,15186,73.93,77.313,69.955,2.59,11.3,20.2,8.8,9,0.764
arg,Argentina,america,g77,upper_middle_income,christian,2000,18131323,18926128,14900,74.21,77.544,70.148,2.56,11.3,19.4,8.9,9.1,0.771
arg,Argentina,america,g77,upper_middle_income,christian,2001,18331824,19139680,14086,74.38,77.769,70.333,2.54,11.1,18.7,9,9.2,0.776
arg,Argentina,america,g77,upper_middle_income,christian,2002,18535213,19354165,12413,74.48,77.987,70.507,2.52,10.6,18.1,9.1,9.3,0.77
arg,Argentina,america,g77,upper_middle_income,christian,2003,18740331,19569048,13361,74.63,78.194,70.672,2.5,10,17.6,9.2,9.4,0.775
arg,Argentina,america,g77,upper_middle_income,christian,2004,18945311,19783377,14410,74.9,78.392,70.83,2.47,9.5,17.1,9.3,9.5,0.78
arg,Argentina,america,g77,upper_middle_income,christian,2005,19148910,19996583,15519,75.15,78.581,70.981,2.45,9.2,16.6,9.4,9.6,0.782
arg,Argentina,america,g77,upper_middle_income,christian,2006,19350587,20208296,16592,75.29,78.761,71.128,2.43,8.8,16.1,9.5,9.8,0.788
arg,Argentina,america,g77,upper_middle_income,christian,2007,19551137,20419083,17901,75.32,78.936,71.274,2.41,8.5,15.8,9.6,9.9,0.792
arg,Argentina,america,g77,upper_middle_income,christian,2008,19752163,20630236,18437,75.52,79.107,71.423,2.4,8.1,15.4,9.7,10,0.794
arg,Argentina,america,g77,upper_middle_income,christian,2009,19955889,20843520,17168,75.66,79.275,71.575,2.38,7.8,15,9.8,10.1,0.802
arg,Argentina,america,g77,upper_middle_income,christian,2010,20163796,21060099,18712,75.82,79.439,71.733,2.37,7.5,14.5,,,0.816
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1960,903001,971117,2517,62.01,69.057,62.822,4.55,,116.561,,,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1961,937048,1004449,2613,62.37,69.481,63.24,4.51,,114.505,,,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1962,971491,1038029,2639,62.74,69.908,63.664,4.44,,112.46,,,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1963,1006015,1071565,2539,63.11,70.336,64.092,4.32,,110.429,,,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1964,1040244,1104757,2826,63.46,70.761,64.522,4.16,,108.417,,,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1965,1073911,1137404,2948,63.83,71.182,64.953,3.98,,106.425,,,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1966,1106797,1169236,3055,64.2,71.597,65.384,3.79,,104.455,,,
arm,Armenia,europe_central_asia,others,lower_middle_income,Christian,1967,1138847,1200283,3154,64.55,72.002,65.81,3.61,,102.517,,,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1968,1170241,1230897,3304,64.89,72.389,66.22,3.45,,100.62,,,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1969,1201280,1261654,3317,65.2,72.748,66.602,3.31,,98.778,,,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1970,1232156,1292907,3537,65.46,73.063,66.935,3.21,,97.012,6.6,5.9,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1971,1262937,1324775,3594,66.05,73.317,67.198,3.12,,95.345,6.7,6,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1972,1293462,1357022,3576,66.55,73.503,67.381,3.03,,93.785,6.9,6.2,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1973,1323508,1389268,3838,67.07,73.623,67.486,2.94,,92.323,7,6.3,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1974,1352769,1420978,3876,67.56,73.683,67.52,2.85,,90.952,7.2,6.5,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1975,1381018,1451733,3816,67.98,73.706,67.509,2.75,,89.628,7.3,6.6,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1976,1408109,1481470,3922,68.44,73.725,67.486,2.65,,88.3,7.4,6.8,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1977,1434124,1510249,3943,68.83,73.76,67.479,2.56,28.4,84.7,7.6,6.9,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1978,1459382,1538033,3970,69.15,73.818,67.502,2.48,27.7,81.3,7.7,7.1,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1979,1484311,1564790,3883,69.4,73.885,67.552,2.42,27,78,7.9,7.2,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1980,1509207,1590547,3821,69.63,73.917,67.606,2.39,26.4,75,8,7.4,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1981,1533512,1614579,3790,69.94,73.849,67.626,2.37,25.9,72,8.1,7.5,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1982,1556872,1636820,3816,70.36,73.643,67.576,2.38,25.5,69.1,8.3,7.7,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1983,1579963,1658625,3869,70.31,73.287,67.436,2.41,25.2,66.5,8.4,7.8,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1984,1603710,1681880,3846,70.64,72.805,67.203,2.44,25,63.9,8.6,8,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1985,1628362,1707568,3811,70.69,72.251,66.88,2.48,24.8,61.4,8.7,8.1,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1986,1655207,1737049,3897,71.19,71.7,66.476,2.52,24.6,59,8.8,8.3,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1987,1683008,1768933,3878,71.37,71.232,66.03,2.55,24.3,56.6,9,8.4,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1988,1706510,1798149,3893,55,70.908,65.586,2.57,24.4,81.6,9.1,8.6,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1989,1718648,1817819,3896,70.62,70.755,65.18,2.57,23.5,52,9.2,8.7,
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1990,1714811,1823346,3742,70.24,70.782,64.86,2.54,23,49.7,9.3,8.9,0.634
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1991,1692669,1812573,3336,70,70.969,64.67,2.48,22.5,47.4,9.5,9,0.628
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1992,1654930,1787882,1977,69.05,71.26,64.627,2.4,21.9,45.1,9.6,9.1,0.595
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1993,1608296,1754807,1845,68.66,71.607,64.732,2.3,21.2,42.9,9.7,9.3,0.593
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1994,1562321,1721339,1992,68.87,71.985,64.983,2.18,20.5,40.7,9.8,9.4,0.597
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1995,1524014,1693330,2173,69.26,72.38,65.37,1.8,19.8,38.7,9.9,9.6,0.603
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1996,1495569,1672637,2337,69.55,72.787,65.868,1.8,19.1,36.8,10,9.7,0.609
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1997,1475288,1657789,2441,70.25,73.21,66.433,1.7,18.3,35,10.1,9.8,0.618
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1998,1461447,1647237,2640,70.74,73.643,67.015,1.5,17.5,33.3,10.3,10,0.632
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,1999,1450801,1638213,2744,71.17,74.07,67.579,1.4,16.7,31.6,10.4,10.1,0.639
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,2000,1440919,1628672,2925,71.85,74.469,68.086,1.3,15.9,30.1,10.5,10.2,0.644
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,2001,1431977,1618679,3224,72.07,74.817,68.501,1.2,15.1,28.6,10.6,10.3,0.645
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,2002,1424809,1609087,3669,72.46,75.106,68.824,1.2,14.4,27.2,10.7,10.5,0.657
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,2003,1418257,1599557,4207,72.55,75.335,69.06,1.4,13.7,25.9,10.8,10.6,0.668
arm,Armenia,europe_central_asia,others,lower_middle_income,Christian,2004,1410902,1589706,4674,72.66,75.509,69.214,1.4,13,24.6,10.9,10.7,0.679
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,2005,1401868,1579384,5357,72.5,75.642,69.31,1.4,12.4,23.4,11,10.8,0.692
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,2006,1390331,1568169,6110,72.45,75.757,69.381,1.3,11.8,22.2,11.1,11,0.707
arm,Armenia,europe_central_asia,others,lower_middle_income,christian,2007,1376747,1556306,7011,72.88,75.88,69.463,1.4,11.1,21.1,11.2,11.1,0.721
